Id,Player,Height,Weight
waltoll01,Lloyd Walton,183,72
waltolu01,Luke Walton,203,106
wanambr01,Brad Wanamaker,190,95
wanzebo01,Bobby Wanzer,183,77
warbipe01,Perry Warbington,188,74
wardch01,Charlie Ward,188,86
wardge01,Gerry Ward,193,88
wardhe01,Henry Ward,193,88
wareca01,Casper Ware,178,79
wareji01,Jim Ware,201,95
warlebe01,Ben Warley,196,90
warlibo01,Bob Warlick,196,90
warneco01,Cornell Warner,206,99
warneja01,Jameel Warney,203,117
warrebo01,Bob Warren,196,86
warrejo01,John Warren,190,81
warretj01,T.J. Warren,203,99
warrewi01,Willie Warren,193,92
warribr01,Bryan Warrick,196,88
warriha01,Hakim Warrick,206,99
washbch01,Chris Washburn,211,102
washbju01,Julian Washburn,203,95
washibo01,Bobby Washington,180,79
washida01,Darius Washington,188,88
washido01,Donald Washington,203,95
washidu01,Duane Washington,193,88
washidu02,Duane Washington Jr.,190,95
washier01,Eric Washington,193,86
washiji01,Jim Washington,198,95
washike01,Kermit Washington,203,104
washipj01,P.J. Washington,201,104
washipe01,Pearl Washington,188,86
washiri01,Richard Washington,211,99
washist01,Stan Washington,193,86
washitr01,Trooper Washington,201,97
washiwi01,Wilson Washington,206,102
watanyu01,Yuta Watanabe,206,97
waterli01,Lindy Waters III,198,97
watertr01,Tremont Waters,178,79
watfotr01,Trendon Watford,206,108
watkida01,Darryl Watkins,211,117
watsobo01,Bobby Watson,183,72
watsocj01,C.J. Watson,188,79
watsoea01,Earl Watson,185,88
watsoja01,Jamie Watson,201,86
watsopa01,Paul Watson,198,95
wattsro01,Ron Watts,198,95
wattssa01,Samuel Watts,190,83
wattssl01,Slick Watts,185,79
waynsma01,Maalik Wayns,188,90
wearda01,David Wear,208,104
weartr01,Travis Wear,208,104
weathcl01,Clarence Weatherspoon,198,108
weathni01,Nick Weatherspoon,201,88
weathqu01,Quinndary Weatherspoon,190,92
weaveky01,Kyle Weaver,198,91
webbja01,James Webb III,206,91
webbje01,Jeff Webb,193,77
webbma01,Marcus Webb,206,115
webbsp01,Spud Webb,168,60
webbech01,Chris Webber,208,111
weberbr01,Briante Weber,188,74
weberja01,Jake Weber,198,102
webstel01,Elnardo Webster,196,86
webstje01,Jeff Webster,203,105
webstma02,Martell Webster,201,104
webstma01,Marvin Webster,216,102
wedmasc01,Scott Wedman,201,97
weemsso01,Sonny Weems,198,92
wehrdi01,Dick Wehr,193,81
weidnbr01,Brant Weidner,206,104
weissbo01,Bob Weiss,188,81
weitzri01,Rick Weitzman,188,79
wellsbo01,Bonzi Wells,196,95
wellsbu01,Bubba Wells,196,104
wellsow01,Owen Wells,201,90
wellsra01,Ralph Wells,185,81
welpch01,Chris Welp,213,111
welscji01,Jiří Welsch,201,94
welshth01,Thomas Welsh,213,115
wennibi01,Bill Wennington,213,111
wenstma01,Matt Wenstrom,216,113
werdaro01,Robert Werdann,211,113
wesleda01,David Wesley,183,86
weslewa01,Walt Wesley,211,99
westda01,David West,206,113
westde01,Delonte West,193,81
westdo01,Doug West,198,90
westje01,Jerry West,190,79
westma02,Mario West,196,95
westma01,Mark West,208,104
westro01,Roland West,193,80
westbde01,Dexter Westbrook,203,86
westbru01,Russell Westbrook,190,90
westppa01,Paul Westphal,193,88
wetzejo01,John Wetzel,196,86
whalero01,Robert Whaley,208,117
whatlen01,Ennis Whatley,190,80
wheatde01,DeJuan Wheat,183,74
wheelcl01,Clinton Wheeler,185,83
wheelty01,Tyson Wheeler,178,74
whitask01,Skippy Whitaker,185,81
whitean01,Andrew White,201,95
whiteco01,Coby White,196,88
whitedj01,D.J. White,206,113
whitede01,Derrick White,193,86
whiteer01,Eric White,203,90
whitehe01,Herb White,188,88
whitehu01,Hubie White,193,92
whiteja01,Jahidi White,206,131
whiteja02,James White,201,90
whitejo01,Jo Jo White,190,86
whiteok01,Okaro White,203,92
whitera01,Randy White,203,108
whitero02,Rodney White,206,107
whitero01,Rory White,203,95
whitero03,Royce White,203,122
whiteru01,Rudy White,188,88
whiteto01,Tony White,188,77
whitewi01,Willie White,190,88
whiteis01,Isaiah Whitehead,193,96
whiteje01,Jerome Whitehead,208,99
whitedo01,Donald Whiteside,178,72
whiteha01,Hassan Whiteside,213,120
whitfdw01,Dwayne Whitfield,206,108
whitnch01,Chris Whitney,183,76
whitnha01,Hank Whitney,201,104
whitnha02,Hawkeye Whitney,196,106
whittgr01,Greg Whittington,203,95
whittsh01,Shayne Whittington,211,113
wickssi01,Sidney Wicks,203,102
widbyro01,Ron Widby,193,95
wiermu01,Murray Wier,175,70
wiesebo01,Bob Wiesenhahn,193,97
wieskjo01,Joe Wieskamp,198,96
wiggiaa01,Aaron Wiggins,198,90
wiggian01,Andrew Wiggins,201,89
wiggimi01,Mitchell Wiggins,193,83
wiggili01,Lindell Wigginton,188,85
wilbuke01,Ken Wilburn,198,88
wilcocj01,C.J. Wilcox,196,88
wilcoch01,Chris Wilcox,208,100
wilcudc01,D.C. Wilcutt,188,74
wileyge01,Gene Wiley,208,95
wileyja01,Jacob Wiley,201,97
wileymi01,Michael Wiley,206,90
wileymo01,Morlon Wiley,193,83
wilfowi01,Win Wilfong,188,83
wilkele01,Lenny Wilkens,185,81
wilkebo01,Bob Wilkerson,198,88
wilkeja01,Jamaal Wilkes,198,86
wilkeja02,James Wilkes,201,88
wilkida02,Damien Wilkins,198,102
wilkido01,Dominique Wilkins,203,97
wilkied01,Eddie Lee Wilkins,208,99
wilkige01,Gerald Wilkins,198,83
wilkije01,Jeff Wilkins,211,104
wilkida01,Dale Wilkinson,208,99
wilksmi01,Mike Wilks,178,83
williaa01,Aaron Williams,206,99
willial01,Al Williams,198,90
willial03,Alan Williams,203,120
willial02,Alvin Williams,196,83
williar01,Art Williams,185,81
willibe01,Bernie Williams,190,79
willibo01,Bob Williams,198,104
willibr01,Brandon Williams,198,97
willibr03,Brandon Williams,188,86
willibu01,Buck Williams,203,97
willicj01,C.J. Williams,196,102
willich01,Charlie Williams,183,74
willich02,Chuck Williams,188,79
willich03,Chuckie Williams,190,81
willicl01,Cliff Williams,190,81
willico01,Corey Williams,188,86
willide01,Deron Williams,190,90
willide02,Derrick Williams,203,108
willidu01,Duck Williams,188,81
williea01,Earl Williams,201,104
williel01,Elliot Williams,196,86
willier01,Eric Williams,203,99
willifl01,Fly Williams,196,90
willifr02,Frank Williams,190,96
willifr01,Freeman Williams,193,86
willige01,Gene Williams,201,106
willigr01,Grant Williams,198,107
willigu01,Gus Williams,188,79
willigu02,Guy Williams,206,90
williha01,Hank Williams,196,95
willihe01,Herb Williams,208,109
williho01,Hot Rod Williams,211,97
willija02,Jason Williams,185,86
willija04,Jawad Williams,206,98
willija03,Jay Williams,188,88
willija01,Jayson Williams,206,108
willije01,Jerome Williams,206,93
willijo02,John Williams,203,106
willijo04,Johnathan Williams,206,103
willijo03,Jordan Williams,208,117
williju01,Justin Williams,208,102
willike03,Kenny Williams,206,92
willike04,Kenrich Williams,198,95
willike01,Kevin Williams,188,79
willilo01,Lorenzo Williams,206,90
willilo02,Lou Williams,185,79
willima03,Marcus Williams,190,92
willima04,Marcus Williams,201,92
willima02,Marvin Williams,203,107
willima05,Matt Williams,196,95
willimi02,Micheal Williams,188,79
willimi03,Mike Williams,203,115
willimi01,Milt Williams,188,82
willima01,Mo Williams,185,89
willimo01,Monty Williams,203,102
willina01,Nate Williams,196,97
willipa01,Patrick Williams,201,97
willipe01,Pete Williams,201,86
willira01,Ray Williams,190,85
willire01,Reggie Williams,201,86
willire02,Reggie Williams,198,92
williri01,Rickey Williams,185,79
williro02,Rob Williams,188,79
williro04,Robert Williams,203,107
williro01,Ron Williams,190,85
willisa01,Sam Williams,190,81
willisa02,Sam Williams,203,95
willisc01,Scott Williams,208,104
willise01,Sean Williams,208,106
willish01,Shammond Williams,185,91
willish03,Shawne Williams,206,102
willish02,Shelden Williams,206,113
willisl01,Sly Williams,201,95
willite01,Terrence Williams,198,99
willitr01,Travis Williams,198,97
willitr02,Troy Williams,201,98
williwa02,Walt Williams,203,99
williwa01,Ward Williams,193,88
williwi01,Willie Williams,201,90
willizi02,Ziaire Williams,203,97
willini01,Nigel Williams-Goss,188,86
willico02,Corliss Williamson,201,111
willijo01,John Williamson,188,83
willizi01,Zion Williamson,198,128
williva01,Vann Williford,198,88
willike02,Kevin Willis,213,99
willobi01,Bill Willoughby,203,92
willode01,Dedric Willoughby,190,81
wilsobo01,Bob Wilson,193,83
wilsobo02,Bobby Wilson,203,97
wilsobo03,Bobby Wilson,190,79
wilsobu01,Bubba Wilson,190,79
wilsodj01,D.J. Wilson,208,104
wilsoge01,George Wilson,203,102
wilsois01,Isaiah Wilson,188,79
wilsoja02,Jamil Wilson,201,104
wilsoja01,Jasper Wilson,198,90
wilsoji01,Jim Wilson,178,79
wilsomi01,Michael Wilson,193,79
wilsoni01,Nikita Wilson,203,90
wilsoot01,Othell Wilson,183,86
wilsori01,Rick Wilson,196,90
wilsori02,Ricky Wilson,190,88
wilsost01,Stephen Wilson,196,83
wilsotr01,Trevor Wilson,201,95
wiltjky01,Kyle Wiltjer,208,108
winchke01,Kennard Winchester,196,95
windito01,Tony Windis,185,72
windldy01,Dylan Windler,198,88
windsjo01,John Windsor,203,97
winfile01,Lee Winfield,188,78
wingada01,David Wingate,196,83
wingfdo01,Dontonio Wingfield,203,116
wingoha01,Harthorne Wingo,198,95
winklma01,Marv Winkler,185,74
winslju01,Justise Winslow,198,100
winslri01,Rickie Winslow,203,102
winstca01,Cassius Winston,185,83
wintetr01,Trevor Winter,213,124
wintebr01,Brian Winters,193,83
wintevo01,Voise Winters,203,90
wisesk01,Skip Wise,188,77
wisewi01,Willie Wise,196,95
wisemja01,James Wiseman,213,108
witheje01,Jeff Withey,213,104
wittelu01,Luke Witte,213,106
wittmgr01,Greg Wittman,203,95
wittmra01,Randy Wittman,198,95
wittsga01,Garry Witts,201,86
wohlda01,Dave Wohl,188,83
wolfjo01,Joe Wolf,211,104
wolkoru01,Rubén Wolkowyski,208,122
woltena01,Nate Wolters,193,86
woodal01,Al Wood,198,87
woodch01,Christian Wood,208,97
woodda01,David Wood,206,102
woodho01,Howard Wood,201,106
woodle01,Leon Wood,190,83
woodaro01,Robert Woodard II,198,106
woodslo01,Loren Woods,216,111
woodsqy01,Qyntel Woods,203,100
woodsra01,Randy Woods,178,83
woodsto01,Tommy Woods,201,95
woodsmi01,Mike Woodson,196,88
woollbo01,Bob Woollard,208,102
woolror01,Orlando Woolridge,206,97
workmha01,Haywoode Workman,188,81
workmma01,Mark Workman,206,97
workmto01,Tom Workman,201,98
artesro01,Metta World Peace,201,117
worslwi01,Willie Worsley,175,79
worthsa01,Sam Worthen,196,88
worthja01,James Worthy,206,102
wrighan01,Antoine Wright,201,95
wrighbr02,Bracey Wright,190,95
wrighbr01,Brad Wright,211,102
wrighbr03,Brandan Wright,208,95
wrighch01,Chris Wright,203,102
wrighch02,Chris Wright,185,95
wrighde01,Delon Wright,196,83
wrighdo01,Dorell Wright,206,92
wrighho02,Howard Wright,203,99
wrighho01,Howie Wright,190,83
wrighjo01,Joby Wright,203,99
wrighju01,Julian Wright,203,102
wrighla01,Larry Wright,185,72
wrighle01,Leroy Wright,206,97
wrighlo01,Lonnie Wright,188,92
wrighlo02,Lorenzen Wright,211,102
wrighlu01,Luther Wright,218,122
wrighmc01,McKinley Wright IV,183,88
wrighmo01,Moses Wright,206,105
wrighsh01,Sharone Wright,211,117
wrighju02,Justin Wright-Foreman,183,86
wroteto01,Tony Wroten,198,92
wuycide01,Dennis Wuycik,198,97
wyndeaj01,A.J. Wynder,188,81
yabusgu01,Guerschon Yabusele,203,117
yarbrvi01,Vincent Yarbrough,201,95
yardlge01,George Yardley,196,86
yatesba01,Barry Yates,201,97
yateswa01,Wayne Yates,203,106
yelvech01,Charlie Yelverton,188,86
yonakri01,Rich Yonakor,206,99
yorkga01,Gabe York,190,83
youngda01,Danny Young,190,79
youngja01,James Young,198,97
youngjo01,Joe Young,188,81
youngko01,Korleone Young,201,96
youngmi01,Michael Young,201,99
youngni01,Nick Young,201,95
youngpe01,Perry Young,196,95
youngsa01,Sam Young,198,99
youngth01,Thaddeus Young,203,106
youngti01,Tim Young,213,99
youngtr01,Trae Young,185,74
yuesu01,Sun Yue,206,92
yurtsom01,Omer Yurtseven,213,119
zasloma01,Max Zaslofsky,188,77
zawolze01,Zeke Zawoluk,201,97
zelleco01,Cody Zeller,211,108
zelleda01,Dave Zeller,185,79
zellega01,Gary Zeller,190,92
zelleha01,Harry Zeller,193,95
zellelu01,Luke Zeller,211,111
zellety01,Tyler Zeller,213,114
zenoto01,Tony Zeno,203,95
zevenph01,Phil Zevenbergen,208,104
zhizhwa01,Wang Zhizhi,213,115
zidekge01,George Zídek,213,113
zimmede01,Derrick Zimmerman,190,88
zimmest01,Stephen Zimmerman,213,108
zipsepa01,Paul Zipser,203,97
zizican01,Ante Žižić,208,120
zoetji01,Jim Zoet,216,108
zopfbi01,Bill Zopf,185,77
zubaciv01,Ivica Zubac,213,108
zunicma01,Matt Zunic,190,88
